"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sentence","Answer.WritingTexts","Approve","Reject"
"3D4BBDG7ZHP0RAF4FXQYNUJ0WSEC35","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:10 PST 2016","","","3Y9N9SS8LZ4DJMIC5WQAVKWZ392D36","A1S88VQY8G8CNC","Approved","Sun Nov 27 22:50:27 PST 2016","Sun Nov 27 22:51:12 PST 2016","Sun Dec 04 22:51:12 PST 2016","Tue Nov 29 21:09:46 PST 2016","","","45","100% (7/7)","100% (7/7)","100% (7/7)","If not their family then who else that are willing to do that ?","If not their family, who else will be willing to do that?"
"3D4BBDG7ZHP0RAF4FXQYNUJ0WSEC35","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:10 PST 2016","","","3ZPBJO59KQUSDUPBKHFCZEX9MESHDP","A24JLI0VZP59WK","Approved","Mon Nov 28 03:57:38 PST 2016","Mon Nov 28 03:58:17 PST 2016","Mon Dec 05 03:58:17 PST 2016","Tue Nov 29 21:09:46 PST 2016","","","39","100% (10/10)","100% (10/10)","100% (10/10)","If not their family then who else that are willing to do that ?","If not their family, then who else are willing to do that?"
"30ZKOOGW2WZGOS4R8FGOT6EFY5FA19","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","31HQ4X3T3T301FRJ8SPZM5CG4TYSLE","A3HMBHM8HJLKRD","Approved","Sat Nov 26 07:48:14 PST 2016","Sat Nov 26 07:49:00 PST 2016","Sat Dec 03 07:49:00 PST 2016","Sat Nov 26 10:46:05 PST 2016","","","46","100% (10/10)","100% (10/10)","100% (10/10)","In addition , now there appears a contradiction if rising life expectancies , it will lead a resources problem .","In addition, now there appears a contradiction:  rising life expectancies leading to a resources problem ."
"30ZKOOGW2WZGOS4R8FGOT6EFY5FA19","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","31Z0PCVWUL821UFWTYTFD5Q1B4VT77","A16YVNUJMK1RNE","Approved","Tue Nov 29 19:51:48 PST 2016","Tue Nov 29 19:53:10 PST 2016","Tue Dec 06 19:53:10 PST 2016","Tue Nov 29 21:09:40 PST 2016","","","82","100% (8/8)","100% (8/8)","100% (8/8)","In addition , now there appears a contradiction if rising life expectancies , it will lead a resources problem .","In addition, now there appears a contradiction that rising life expectancy will lead to a limited resources problem."
"30ZKOOGW2WZGOS4R8FGOT6EFY5FA19","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","37M28K1J0R6Q6THPO7RVLQ5IEYFAJR","A3GNQDFPZALU92","Approved","Sat Nov 26 05:59:37 PST 2016","Sat Nov 26 06:02:42 PST 2016","Sat Dec 03 06:02:42 PST 2016","Sat Nov 26 10:46:05 PST 2016","","","185","100% (10/10)","100% (10/10)","100% (10/10)","In addition , now there appears a contradiction if rising life expectancies , it will lead a resources problem .","Also, if life expectancies increase dramatically, a contradiction is certain to arise in the form of an inevitable shortfall in vital resources."
"30ZKOOGW2WZGOS4R8FGOT6EFY5FA19","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","382M9COHEI82AM9VGBXVOB4KG4VUE8","A3US3R22I0W1QE","Approved","Tue Nov 29 11:40:04 PST 2016","Tue Nov 29 11:45:58 PST 2016","Tue Dec 06 11:45:58 PST 2016","Tue Nov 29 21:09:40 PST 2016","","","354","100% (9/9)","100% (9/9)","100% (9/9)","In addition , now there appears a contradiction if rising life expectancies , it will lead a resources problem .","In addition, there appears to be a contradiction, because rising life expectancies will lead to a resources problem."
"30ZKOOGW2WZGOS4R8FGOT6EFY5FA19","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","39OWYR0EPLKBX9TWLNEQ9EVXOI0YFL","A1743ZO14I4NFO","Approved","Sat Nov 26 05:49:24 PST 2016","Sat Nov 26 05:50:57 PST 2016","Sat Dec 03 05:50:57 PST 2016","Sat Nov 26 10:46:05 PST 2016","","","93","100% (10/10)","100% (10/10)","100% (10/10)","In addition , now there appears a contradiction if rising life expectancies , it will lead a resources problem .","In addition, there appears to be a contradiction in that, if life expectancies continue to rise, it will lead to a resources allocation problem ."
"30ZKOOGW2WZGOS4R8FGOT6EFY5FA19","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3A7Y0R2P2PH226PIZHJ95YGGFNDXJF","ARPBS72HUCKD4","Approved","Sun Nov 27 14:29:24 PST 2016","Sun Nov 27 14:30:27 PST 2016","Sun Dec 04 14:30:27 PST 2016","Tue Nov 29 21:09:41 PST 2016","","","63","100% (10/10)","100% (10/10)","100% (10/10)","In addition , now there appears a contradiction if rising life expectancies , it will lead a resources problem .","In addition, now there appears to be a contradiction; if  life expectancies rise, it will lead to a resources problem."
"30ZKOOGW2WZGOS4R8FGOT6EFY5FA19","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3C8HJ7UOP8NH89VI3WKMIBO8RCVMZK","A1V8GTXP98225W","Approved","Fri Nov 25 23:59:56 PST 2016","Sat Nov 26 00:02:44 PST 2016","Sat Dec 03 00:02:44 PST 2016","Sat Nov 26 03:10:33 PST 2016","","","168","100% (3/3)","100% (3/3)","100% (3/3)","In addition , now there appears a contradiction if rising life expectancies , it will lead a resources problem .","Additionally, it now appears that with rising life expectancies, it will lead to a resources problem ."
"30ZKOOGW2WZGOS4R8FGOT6EFY5FA19","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3DYGAII7PM1EFKR48GT18M6ZRFFPQL","A34KU6AITQPIQQ","Approved","Sat Nov 26 08:37:12 PST 2016","Sat Nov 26 08:38:02 PST 2016","Sat Dec 03 08:38:02 PST 2016","Sat Nov 26 10:46:05 PST 2016","","","50","100% (10/10)","100% (10/10)","100% (10/10)","In addition , now there appears a contradiction if rising life expectancies , it will lead a resources problem .","In addition, now there appears a contradiction of rising life expectancies, it will lead to a resources' problem."
"30ZKOOGW2WZGOS4R8FGOT6EFY5FA19","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3EF8EXOTT2OUC54PSOY2APCFA9TJ16","A24JLI0VZP59WK","Approved","Mon Nov 28 03:54:33 PST 2016","Mon Nov 28 03:55:35 PST 2016","Mon Dec 05 03:55:35 PST 2016","Tue Nov 29 21:09:41 PST 2016","","","62","100% (10/10)","100% (10/10)","100% (10/10)","In addition , now there appears a contradiction if rising life expectancies , it will lead a resources problem .","In addition , now there appears a contradiction of rising life expectancies , it will lead a resource problem ."
"30ZKOOGW2WZGOS4R8FGOT6EFY5FA19","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3LJ7UR74RI67NUSTU49W1U0ZV9UN45","A15JKL0S8C3QG1","Approved","Sat Nov 26 16:13:10 PST 2016","Sat Nov 26 16:14:27 PST 2016","Sat Dec 03 16:14:27 PST 2016","Sat Nov 26 22:46:15 PST 2016","","","77","100% (9/9)","100% (9/9)","100% (9/9)","In addition , now there appears a contradiction if rising life expectancies , it will lead a resources problem .","In addition, if life expectancy keeps rising it will lead to dwindling resources."
"30ZKOOGW2WZGOS4R8FGOT6EFY5FA19","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3Q5ZZ9ZEVP84G69P273NOPGI6DS85F","A1H7XQCN2TQJM7","Approved","Sun Nov 27 19:55:47 PST 2016","Sun Nov 27 19:57:51 PST 2016","Sun Dec 04 19:57:51 PST 2016","Tue Nov 29 21:09:41 PST 2016","","","124","100% (10/10)","100% (10/10)","100% (10/10)","In addition , now there appears a contradiction if rising life expectancies , it will lead a resources problem .","Now there appears to be a contradiction that rising life expectancies will lead to a shortage of resources."
"30ZKOOGW2WZGOS4R8FGOT6EFY5FA19","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3RKNTXVS3NR03BY4L04RFOGZW6ZA4K","A1E235KE3CSO7H","Approved","Sun Nov 27 21:04:04 PST 2016","Sun Nov 27 21:06:33 PST 2016","Sun Dec 04 21:06:33 PST 2016","Tue Nov 29 21:09:41 PST 2016","","","149","100% (7/7)","100% (7/7)","100% (7/7)","In addition , now there appears a contradiction if rising life expectancies , it will lead a resources problem .","Additionally, there appears to be a contradiction such that if life expectancies increase, it will lead to a resources problem ."
"30ZKOOGW2WZGOS4R8FGOT6EFY5FA19","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3XCC1ODXDM4ZRX7JL8XQDH6ES06QRN","A3EEWSPD9OA2U0","Approved","Sat Nov 26 22:14:09 PST 2016","Sat Nov 26 22:15:40 PST 2016","Sat Dec 03 22:15:40 PST 2016","Sat Nov 26 22:46:15 PST 2016","","","91","100% (1/1)","100% (1/1)","100% (1/1)","In addition , now there appears a contradiction if rising life expectancies , it will lead a resources problem .","In addition, there now appears to be a contradiction, in that rising life expectancies will lead to a resources problem."
"30ZKOOGW2WZGOS4R8FGOT6EFY5FA19","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3ZQIG0FLQF9W41KM611663D31DCVWD","A2QPJN3LPGTPDU","Approved","Mon Nov 28 19:43:38 PST 2016","Mon Nov 28 19:45:24 PST 2016","Mon Dec 05 19:45:24 PST 2016","Tue Nov 29 21:09:41 PST 2016","","","106","100% (10/10)","100% (10/10)","100% (10/10)","In addition , now there appears a contradiction if rising life expectancies , it will lead a resources problem .","Additionally, now there appears to be a contradiction of rising life expectancies, and  it will lead to a resource problem ."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","32SVAV9L3G2FLFF0LMZ85JOTI09A3T","AVHJ2SNIMGZ91","Approved","Sat Nov 26 01:07:37 PST 2016","Sat Nov 26 01:08:25 PST 2016","Sat Dec 03 01:08:25 PST 2016","Sat Nov 26 03:10:33 PST 2016","","","48","100% (3/3)","100% (3/3)","100% (3/3)","First , food resource and medication resource are the most important to support the living human beings .","First , food and medication resources are the most important to support living human beings ."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","33LK57MYLUYK648NNTG8UKNEJ35ZS5","A15JKL0S8C3QG1","Approved","Sat Nov 26 16:15:58 PST 2016","Sat Nov 26 16:16:46 PST 2016","Sat Dec 03 16:16:46 PST 2016","Sat Nov 26 22:46:15 PST 2016","","","48","100% (9/9)","100% (9/9)","100% (9/9)","First , food resource and medication resource are the most important to support the living human beings .","First, food and medicine are the most important for human survival."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","34Q075JO1Y6NAZ336GOWSKXJBX801V","A2DBMTN294Y1A8","Approved","Sat Nov 26 21:00:39 PST 2016","Sat Nov 26 21:18:10 PST 2016","Sat Dec 03 21:18:10 PST 2016","Sat Nov 26 22:46:15 PST 2016","","","1051","100% (4/4)","100% (4/4)","100% (4/4)","First , food resource and medication resource are the most important to support the living human beings .","Food and medicinal resources are the most important to support the living human beings."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","379J5II41P9ZRWM17X5UXO81374ELO","A24JLI0VZP59WK","Approved","Mon Nov 28 04:03:20 PST 2016","Mon Nov 28 04:04:23 PST 2016","Mon Dec 05 04:04:23 PST 2016","Tue Nov 29 21:09:42 PST 2016","","","63","100% (10/10)","100% (10/10)","100% (10/10)","First , food resource and medication resource are the most important to support the living human beings .","First food and medication resources are most important to support the living human beings."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","37UEWGM5HU1BATN20T7BCGY6KL2R1B","A3GNQDFPZALU92","Approved","Sat Nov 26 05:48:07 PST 2016","Sat Nov 26 05:49:05 PST 2016","Sat Dec 03 05:49:05 PST 2016","Sat Nov 26 10:46:06 PST 2016","","","58","100% (10/10)","100% (10/10)","100% (10/10)","First , food resource and medication resource are the most important to support the living human beings .","First, resources such as food and medication are the most important considerations when it comes to support the survival of living human beings ."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3A9AA95ATXFPMY86OO5YABB8VN9P5X","ARPBS72HUCKD4","Approved","Sun Nov 27 14:30:32 PST 2016","Sun Nov 27 14:31:23 PST 2016","Sun Dec 04 14:31:23 PST 2016","Tue Nov 29 21:09:42 PST 2016","","","51","100% (10/10)","100% (10/10)","100% (10/10)","First , food resource and medication resource are the most important to support the living human beings .","First, food and medication resources are the most important to support living human beings."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3AMW0RGHOEVTCNECSO1K4SBUM9WPNC","A1S88VQY8G8CNC","Approved","Sun Nov 27 22:53:23 PST 2016","Sun Nov 27 22:55:13 PST 2016","Sun Dec 04 22:55:13 PST 2016","Tue Nov 29 21:09:42 PST 2016","","","110","100% (7/7)","100% (7/7)","100% (7/7)","First , food resource and medication resource are the most important to support the living human beings .","Food and medical resources are the most important in supporting humans."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3CFJTT4SXUJCSGZLZMUBZYOS0M4I72","A3US3R22I0W1QE","Approved","Tue Nov 29 11:29:00 PST 2016","Tue Nov 29 11:31:42 PST 2016","Tue Dec 06 11:31:42 PST 2016","Tue Nov 29 21:09:42 PST 2016","","","162","100% (9/9)","100% (9/9)","100% (9/9)","First , food resource and medication resource are the most important to support the living human beings .","First, food and medication resources are most important to support  living human beings ."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3F6KKYWMNCUKNQBMNFAP4YU58LHDN0","A1KZG2L1EHAZOV","Approved","Sat Nov 26 06:02:14 PST 2016","Sat Nov 26 06:04:34 PST 2016","Sat Dec 03 06:04:34 PST 2016","Sat Nov 26 10:46:06 PST 2016","","","140","100% (2/2)","100% (2/2)","100% (2/2)","First , food resource and medication resource are the most important to support the living human beings .","Food resources and medication resources are most important to support the human beings ."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3KJYX6QCMA4AYHKNZ2IRHDJVZKBVJW","A16YVNUJMK1RNE","Approved","Tue Nov 29 19:49:38 PST 2016","Tue Nov 29 19:51:09 PST 2016","Tue Dec 06 19:51:09 PST 2016","Tue Nov 29 21:09:43 PST 2016","","","91","100% (8/8)","100% (8/8)","100% (8/8)","First , food resource and medication resource are the most important to support the living human beings .","First, food and medication resources are the most important to support the living of human beings."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3PW9OPU9PRDU696HL3SAB8QY8UB12X","A34KU6AITQPIQQ","Approved","Sat Nov 26 11:33:08 PST 2016","Sat Nov 26 11:33:35 PST 2016","Sat Dec 03 11:33:35 PST 2016","Sat Nov 26 22:46:15 PST 2016","","","27","100% (10/10)","100% (10/10)","100% (10/10)","First , food resource and medication resource are the most important to support the living human beings .","First, food resource and medication resource are the most important to support living human beings."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3QAVNHZ3ENXW1J5PRS3815IAIUTALG","A3298CNSQI60HU","Approved","Mon Nov 28 08:54:18 PST 2016","Mon Nov 28 08:54:57 PST 2016","Mon Dec 05 08:54:57 PST 2016","Tue Nov 29 21:09:43 PST 2016","","","39","100% (5/5)","100% (5/5)","100% (5/5)","First , food resource and medication resource are the most important to support the living human beings .","First, food and medication resources are the most important to support the person."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3SBEHTYCWOWV70VMMVKBCB8P4F3IYH","A1E235KE3CSO7H","Approved","Sun Nov 27 21:17:52 PST 2016","Sun Nov 27 21:19:19 PST 2016","Sun Dec 04 21:19:19 PST 2016","Tue Nov 29 21:09:43 PST 2016","","","87","100% (7/7)","100% (7/7)","100% (7/7)","First , food resource and medication resource are the most important to support the living human beings .","First, food and medication are the most important resources necessary to support human beings ."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3V5Q80FXIYKQGCKW876TZ15V6MP236","A2QPJN3LPGTPDU","Approved","Mon Nov 28 19:46:15 PST 2016","Mon Nov 28 19:46:30 PST 2016","Mon Dec 05 19:46:30 PST 2016","Tue Nov 29 21:09:43 PST 2016","","","15","100% (10/10)","100% (10/10)","100% (10/10)","First , food resource and medication resource are the most important to support the living human beings .","First , food resource and medication resource are the most important to support living human beings ."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3WEV0KO0ONLH333RVBRB3S4BVUBSDX","AYYH6PRXLFM9T","Approved","Tue Nov 29 06:08:24 PST 2016","Tue Nov 29 06:09:10 PST 2016","Tue Dec 06 06:09:10 PST 2016","Tue Nov 29 21:09:43 PST 2016","","","46","100% (2/2)","100% (2/2)","100% (2/2)","First , food resource and medication resource are the most important to support the living human beings .","First , food and medicine are the most important items needed to support living human beings ."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3WRFBPLXRBHM5Y9PUQ4DRP8THC0N3S","A1H7XQCN2TQJM7","Approved","Sun Nov 27 19:57:51 PST 2016","Sun Nov 27 19:59:01 PST 2016","Sun Dec 04 19:59:01 PST 2016","Tue Nov 29 21:09:43 PST 2016","","","70","100% (10/10)","100% (10/10)","100% (10/10)","First , food resource and medication resource are the most important to support the living human beings .","Food and medicine are the most important resources to support living people."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3Y5140Z9DY91YM3LV8OSZKFD05WPIG","A3HMBHM8HJLKRD","Approved","Sat Nov 26 07:44:46 PST 2016","Sat Nov 26 07:45:27 PST 2016","Sat Dec 03 07:45:27 PST 2016","Sat Nov 26 10:46:06 PST 2016","","","41","100% (10/10)","100% (10/10)","100% (10/10)","First , food resource and medication resource are the most important to support the living human beings .","First , food and medical resources are most important to living human beings ."
"32W3UF2EZOEL96Y8FBVHXZB6ASAC4Q","31OVKNPS1T5XFGE7GWWGRCQ5WOISWT","Correction of English learners errors","You are given a sentence written by a person who learns english and you should correct it","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.03","Fri Nov 25 23:27:20 PST 2016","50","BatchId:2608242;","3600","604800","Wed Nov 30 04:30:11 PST 2016","","","3ZOTGHDK5J4870UGLK5REMGAZYWSOO","A1743ZO14I4NFO","Approved","Sat Nov 26 06:02:57 PST 2016","Sat Nov 26 06:03:34 PST 2016","Sat Dec 03 06:03:34 PST 2016","Sat Nov 26 10:46:06 PST 2016","","","37","100% (10/10)","100% (10/10)","100% (10/10)","First , food resource and medication resource are the most important to support the living human beings .","First, food resources and medication resources are the most important resources to support living human beings."
